transaction_real_price,city,exclusive_use_area,floor,total_parking_capacity_in_site,total_household_count_in_sites,apartment_building_count_in_sites,supply_area,total_household_count_of_area_type,room_count,bathroom_count,heat_fuel_cogeneration,heat_fuel_gas,heat_type_central,heat_type_district,heat_type_individual,front_door_structure_corridor,front_door_structure_mixed,front_door_structure_stairway
370000000,0,143.69899999999996,2,1162.0,690,14,178.44,56,4.0,2.0,0,1,0,1,0,0,0,1
47000000,0,49.94,3,1418.0,4056,26,68.73,990,2.0,1.0,0,1,0,0,1,1,0,0
154000000,1,35.17,15,285.0,365,1,50.63,279,1.0,1.0,0,1,0,0,1,0,0,1
118000000,0,84.93,11,1044.0,2132,24,102.91,1128,3.0,2.0,0,1,0,0,1,0,0,1
950000000,1,108.336,13,836.0,680,15,136.49,160,3.0,2.0,0,1,0,0,1,0,0,1
140000000,1,66.33,1,494.0,824,8,91.01,419,3.0,1.0,0,1,0,0,1,1,0,0
900000000,1,105.99,9,1382.0,845,13,142.74,222,4.0,2.0,1,0,0,1,0,0,0,1
540000000,1,84.04899999999998,10,1257.0,977,12,104.2,190,3.0,2.0,0,1,0,0,1,0,0,1
320000000,1,59.96,9,195.0,177,3,84.13,54,3.0,2.0,0,1,0,0,1,0,0,1
705000000,1,59.88,10,4900.0,3696,46,84.7,740,3.0,2.0,1,0,0,1,0,0,0,1
520000000,1,84.66,16,320.0,333,4,109.29,69,4.0,2.0,0,1,1,0,0,0,0,1
424000000,0,84.6389,7,4599.0,2752,14,113.65,772,3.0,2.0,0,1,0,0,1,0,0,1
980000000,1,120.81,8,345.0,140,2,163.64,39,3.0,2.0,0,1,0,0,1,0,0,1
745000000,0,119.851,9,3728.0,1631,3,177.38,1,3.0,2.0,0,1,0,0,1,0,0,1
525000000,1,79.56,2,136.0,154,1,104.11,98,3.0,2.0,0,1,0,0,1,1,0,0
277000000,1,59.59,20,1323.0,1114,14,84.14,162,3.0,1.0,0,1,0,0,1,0,0,1
448500000,0,84.9787,22,612.0,560,6,112.86,102,3.0,2.0,0,1,0,0,1,0,0,1
268500000,1,57.88,17,233.0,678,6,81.92,32,2.0,1.0,0,1,0,0,1,1,0,0
635000000,1,59.4,2,1066.0,1050,12,80.66,440,3.0,2.0,1,0,0,1,0,0,0,1
224000000,0,84.7808,9,1128.0,978,13,105.99,430,3.0,2.0,1,0,0,1,0,0,0,1
470000000,0,158.5409,7,550.0,249,3,191.16,128,4.0,2.0,0,1,0,0,1,0,0,1
700000000,0,151.9156,28,4599.0,2752,14,197.66,480,4.0,2.0,0,1,0,0,1,0,0,1
171000000,1,59.92,24,705.0,601,4,86.1,250,3.0,1.0,0,1,0,0,1,1,0,0
165000000,0,84.91,3,225.0,343,1,125.62,164,3.0,2.0,0,1,0,0,1,0,0,1
645000000,1,59.89,6,1299.0,1080,8,77.13,90,2.0,1.0,0,1,1,0,0,0,0,1
445000000,1,112.03,17,329.0,239,2,135.99,97,4.0,2.0,0,1,0,0,1,0,0,1
428000000,1,84.82,2,299.0,783,7,101.94,336,3.0,2.0,0,1,0,0,1,0,0,1
132000000,0,59.794,16,174.0,298,1,81.44,298,2.0,1.0,0,1,0,0,1,1,0,0
320000000,1,39.53,1,1753.0,1753,11,56.4,640,2.0,1.0,1,0,0,1,0,1,0,0
290000000,1,59.94,2,405.0,346,5,84.04,22,3.0,1.0,0,1,0,0,1,0,0,1
337000000,1,84.9696,6,241.0,212,4,109.25,116,3.0,2.0,0,1,0,0,1,0,0,1
1250000000,1,119.8906,5,4443.0,3002,34,143.26,330,4.0,2.0,1,0,0,1,0,0,0,1
376000000,0,84.9,13,1422.0,1422,15,106.48,288,3.0,2.0,1,0,0,1,0,1,0,0
925000000,1,84.91,10,382.0,303,9,106.49,152,3.0,2.0,0,1,0,0,1,0,0,1
367000000,1,59.97,10,2195.0,1998,25,80.48,690,3.0,1.0,0,1,0,0,1,0,0,1
615000000,1,72.27,1,1468.0,1480,25,78.41,24,3.0,1.0,0,1,1,0,0,1,0,0
155000000,0,75.09,10,651.0,937,6,93.76,40,3.0,1.0,0,1,0,0,1,0,0,1
54000000,0,42.86,3,247.0,247,1,60.5,40,2.0,1.0,0,1,0,0,1,1,0,0
835000000,1,99.09,10,360.0,264,2,126.18,110,4.0,2.0,0,1,0,0,1,0,0,1
356000000,1,84.75,14,164.0,138,1,117.6,28,3.0,2.0,0,1,0,0,1,0,0,1
59000000,0,59.04,19,63.0,181,1,87.15,102,3.0,1.0,0,1,0,0,1,1,0,0
162000000,0,59.85,1,729.0,1000,9,78.51,1000,3.0,1.0,1,0,0,1,0,0,0,1
150000000,1,59.76,23,1544.0,1544,9,83.46,558,3.0,1.0,0,1,0,0,1,1,0,0
423000000,1,84.97,4,2772.0,3322,32,113.67,876,3.0,2.0,0,1,0,0,1,0,0,1
239000000,0,70.6904,2,649.0,610,13,95.08,1,3.0,2.0,0,1,0,0,1,0,0,1
330000000,1,33.18,12,1753.0,1753,11,46.73,536,2.0,1.0,1,0,0,1,0,1,0,0
599000000,1,84.99,13,650.0,561,15,108.37,236,3.0,2.0,0,1,0,0,1,0,0,1
545000000,1,59.87,22,222.0,214,3,77.77,72,3.0,1.0,0,1,0,0,1,1,0,0
425000000,1,114.937,8,1616.0,1378,19,147.2,287,4.0,2.0,0,1,0,0,1,0,0,1
280000000,1,59.22,14,2455.0,3930,32,78.87,1260,3.0,1.0,1,0,0,1,0,1,0,0
160000000,0,84.87,8,462.0,560,6,104.21,560,3.0,2.0,0,1,0,0,1,0,0,1
365000000,1,59.89,15,981.0,1550,12,75.2,240,2.0,1.0,1,0,0,1,0,1,0,0
370000000,0,110.9992,3,422.0,358,3,145.7,30,3.0,2.0,0,1,0,0,1,0,0,1
485000000,1,59.76,5,930.0,930,11,82.14,466,3.0,1.0,1,0,0,1,0,1,0,0
220000000,1,58.5,1,195.0,390,3,72.87,150,3.0,1.0,0,1,0,0,1,1,0,0
280000000,1,64.65,3,877.0,686,9,79.24,228,3.0,1.0,1,0,0,1,0,0,0,1
337000000,1,84.96,11,498.0,498,5,102.9,90,3.0,2.0,0,1,0,0,1,0,0,1
740000000,1,84.755,11,2300.0,2400,18,100.73,432,3.0,1.0,0,1,1,0,0,0,0,1
380000000,0,84.98,7,1578.0,922,9,108.06,150,3.0,2.0,0,1,0,0,1,0,0,1
149500000,0,59.664,21,555.0,540,6,84.64,100,2.0,1.0,0,1,0,0,1,0,0,1
533000000,1,65.34,6,1104.0,1882,34,88.5,288,2.0,1.0,1,0,0,1,0,1,0,0
175000000,1,59.9,16,454.0,406,3,87.41,210,3.0,1.0,0,1,0,0,1,1,0,0
1040000000,1,96.48,3,1212.0,1212,12,103.57,220,3.0,1.0,1,0,0,1,0,1,0,0
375000000,1,84.63,11,270.0,270,2,99.94,270,3.0,2.0,1,0,0,1,0,0,0,1
367000000,0,84.71700000000001,19,1277.0,1110,13,118.97,488,3.0,2.0,0,1,0,0,1,0,0,1
850000000,1,104.78,15,965.0,761,12,134.93,156,3.0,2.0,1,0,0,1,0,0,0,1
157000000,1,59.93,2,151.0,154,1,84.0,53,3.0,1.0,0,1,0,0,1,1,0,0
418000000,1,59.93,12,1352.0,939,15,82.56,298,3.0,1.0,0,1,0,0,1,1,0,0
235000000,0,84.8734,3,1967.0,1758,19,110.61,477,3.0,2.0,1,0,0,1,0,0,0,1
900000000,1,53.98,6,912.0,940,6,75.33,190,3.0,1.0,1,0,0,1,0,1,0,0
1030000000,1,95.03,5,1199.0,1588,30,116.03,185,3.0,1.0,1,0,0,1,0,1,0,0
600000000,1,84.97,9,4890.0,3293,51,114.09,66,3.0,2.0,1,0,0,1,0,0,0,1
590000000,1,114.96,1,618.0,508,5,142.63,176,4.0,2.0,1,0,0,1,0,0,0,1
239000000,1,49.77,14,706.0,1313,9,67.36,408,2.0,1.0,1,0,0,1,0,1,0,0
210000000,0,130.89,19,2023.0,1330,14,156.49,350,4.0,2.0,0,1,0,0,1,0,0,1
480000000,1,84.96,8,210.0,173,3,110.55,94,3.0,2.0,0,1,0,0,1,0,0,1
75000000,0,58.01,9,2716.0,2716,20,76.68,90,2.0,1.0,0,1,1,0,0,1,0,0
512000000,1,59.82,17,132.0,132,1,70.84,66,3.0,1.0,0,1,0,0,1,0,0,1
394000000,0,84.99,7,2138.0,1682,19,113.95,56,3.0,2.0,0,1,0,0,1,0,0,1
375000000,1,59.98,8,935.0,787,11,79.93,272,3.0,2.0,0,1,0,0,1,0,0,1
180000000,0,84.94,17,660.0,820,9,105.65,320,3.0,2.0,0,1,0,0,1,0,0,1
438000000,1,84.96,6,5402.0,5387,49,109.42,676,3.0,2.0,0,1,1,0,0,0,0,1
259000000,1,49.75,7,800.0,986,9,74.84,427,3.0,1.0,0,1,0,0,1,1,0,0
233000000,1,59.88,3,2366.0,1971,28,81.95,520,3.0,1.0,0,1,0,0,1,1,0,0
250000000,1,59.22,15,1800.0,3481,25,83.54,150,3.0,1.0,1,0,0,1,0,1,0,0
420000000,1,84.9,2,1140.0,948,12,105.77,948,3.0,2.0,0,1,1,0,0,0,0,1
292500000,1,59.958,10,1616.0,1378,19,85.31,444,3.0,1.0,0,1,0,0,1,0,0,1
152000000,1,59.69,8,113.0,112,1,80.39,48,3.0,1.0,0,1,0,0,1,1,0,0
380000000,1,59.75,7,688.0,650,12,81.01,201,3.0,2.0,0,1,0,0,1,0,0,1
343730000,0,80.8691,47,603.0,470,2,114.05,94,3.0,2.0,0,1,0,0,1,0,0,1
765000000,1,127.75,6,430.0,839,7,147.1,120,4.0,2.0,1,0,0,1,0,0,0,1
271000000,0,84.9636,13,303.0,298,5,112.83,20,3.0,2.0,0,1,0,0,1,0,1,0
217000000,1,45.77,1,1196.0,2392,18,63.68,720,2.0,1.0,1,0,0,1,0,1,0,0
420000000,1,66.03,3,824.0,837,6,84.56,173,2.0,1.0,0,1,1,0,0,1,0,0
365000000,1,59.48,16,546.0,458,7,78.01,186,3.0,1.0,0,1,0,0,1,1,0,0
180000000,0,84.93,8,1044.0,2132,24,102.91,1128,3.0,2.0,0,1,0,0,1,0,0,1
388000000,0,84.9215,11,1306.0,1011,13,114.37,436,3.0,2.0,0,1,0,0,1,0,0,1
867000000,1,114.71,17,1610.0,1689,17,145.72,82,4.0,2.0,0,1,0,0,1,0,0,1
243000000,0,59.1416,3,3400.0,3160,30,82.59,74,3.0,2.0,0,1,0,0,1,0,0,1
379000000,1,89.46,6,1000.0,1000,13,106.59,712,3.0,2.0,1,0,0,1,0,0,0,1
240000000,0,84.9203,2,108.0,116,3,109.86,74,3.0,2.0,0,1,0,0,1,0,0,1
545000000,1,84.68,6,1581.0,1421,16,107.65,166,3.0,2.0,1,0,0,1,0,0,0,1
425000000,1,83.07,5,103.0,101,1,104.98,73,3.0,2.0,0,1,0,0,1,0,0,1
234000000,1,59.9,6,454.0,406,3,87.41,210,3.0,1.0,0,1,0,0,1,1,0,0
890000000,1,50.64,2,2500.0,5040,124,50.38,710,2.0,1.0,0,1,0,0,1,0,0,1
423000000,1,84.32,10,1710.0,855,6,108.25,150,3.0,1.0,0,1,1,0,0,1,0,0
80000000,0,41.3,2,1418.0,4056,26,56.84,570,2.0,1.0,0,1,0,0,1,1,0,0
670000000,1,59.94,10,1535.0,1410,19,80.99,188,2.0,1.0,0,1,0,0,1,0,0,1
237000000,0,84.99,4,876.0,819,8,108.08,323,3.0,2.0,0,1,0,0,1,0,0,1
710000000,1,102.21,8,196.0,171,4,128.36,16,4.0,2.0,0,1,0,0,1,0,0,1
890000000,0,110.123,57,3728.0,1631,3,160.81,10,3.0,2.0,0,1,0,0,1,0,0,1
409000000,0,84.6528,28,4599.0,2752,14,114.16,270,3.0,2.0,0,1,0,0,1,0,0,1
238000000,0,81.825,8,306.0,200,3,102.24,14,3.0,2.0,0,1,0,0,1,0,0,1
217500000,0,120.798,12,646.0,634,7,153.3,84,4.0,2.0,0,1,0,0,1,0,0,1
275000000,0,84.795,18,274.0,256,1,108.3,118,3.0,2.0,0,1,0,0,1,0,0,1
395000000,1,59.82,5,1777.0,1370,24,85.24,77,3.0,2.0,0,1,0,0,1,0,0,1
490000000,1,84.9,16,340.0,439,2,98.69,230,3.0,2.0,0,1,0,0,1,0,0,1
323000000,1,84.979,8,116.0,112,2,106.65,47,3.0,2.0,0,1,0,0,1,0,0,1
398000000,0,84.6389,12,4599.0,2752,14,113.65,772,3.0,2.0,0,1,0,0,1,0,0,1
446000000,1,59.983,10,2185.0,1622,22,79.65,328,3.0,2.0,0,1,0,0,1,0,0,1
2430000000,1,124.02,46,1249.0,460,3,165.73,254,4.0,2.0,1,0,0,1,0,0,0,1
97500000,0,41.3,6,1578.0,2544,18,58.74,718,2.0,1.0,0,1,0,0,1,1,0,0
545000000,1,59.82,18,2085.0,1592,15,82.65,300,2.0,1.0,0,1,1,0,0,1,0,0
265000000,0,59.89,14,2252.0,1895,17,79.43,553,3.0,2.0,0,1,0,0,1,0,0,1
243050000,0,101.74,14,1180.0,761,17,124.75,176,3.0,2.0,0,1,0,1,0,0,0,1
600000000,1,84.49,1,764.0,660,11,111.38,100,3.0,2.0,1,0,0,1,0,0,0,1
870000000,1,74.3,14,1442.0,990,15,94.91,214,3.0,2.0,1,0,0,1,0,0,0,1
227000000,1,59.91,1,349.0,297,3,77.82,140,3.0,1.0,0,1,0,0,1,1,0,0
689000000,0,147.58,2,1915.0,987,13,185.0,217,4.0,2.0,0,1,0,0,1,0,1,0
200000000,0,84.98,2,2381.0,1391,14,107.24,138,3.0,2.0,0,1,0,0,1,0,0,1
370000000,1,84.72,15,1691.0,1317,6,109.56,524,3.0,2.0,0,1,1,0,0,0,0,1
159000000,0,84.99,20,528.0,451,5,106.99,163,3.0,2.0,0,1,0,0,1,0,0,1
570000000,1,58.08,4,959.0,1372,47,58.08,200,3.0,1.0,0,1,1,0,0,0,0,1
170000000,1,42.52,13,213.0,336,1,57.12,21,1.0,1.0,0,1,0,0,1,1,0,0
92000000,0,42.75,19,236.0,713,7,62.72,357,2.0,1.0,0,1,0,0,1,0,0,1
574000000,1,83.45,7,153.0,204,2,98.32,204,3.0,2.0,0,1,0,0,1,0,0,1
646000000,1,59.86,10,485.0,384,6,81.58,29,2.0,1.0,0,1,0,0,1,0,0,1
300000000,1,59.96,12,195.0,177,3,84.13,54,3.0,2.0,0,1,0,0,1,0,0,1
880000000,0,175.1244,13,4599.0,2752,14,228.61,94,5.0,3.0,0,1,0,0,1,0,0,1
195000000,0,84.99,6,259.0,259,3,105.43,160,3.0,2.0,0,1,1,0,0,0,0,1
170000000,1,49.94,3,2800.0,2830,23,70.52,870,2.0,1.0,1,0,0,1,0,1,0,0
79000000,1,41.3,12,1980.0,1980,11,57.29,180,2.0,1.0,0,1,1,0,0,1,0,0
355000000,1,103.11,18,282.0,266,2,130.97,57,4.0,2.0,0,1,0,0,1,0,1,0
363000000,1,59.93600000000001,9,848.0,758,15,74.87,339,3.0,1.0,0,1,0,0,1,0,0,1
560000000,1,59.97,17,1102.0,683,10,80.89,160,3.0,2.0,0,1,0,0,1,0,0,1
880500000,1,71.64,2,873.0,1860,26,88.99,1179,3.0,1.0,1,0,0,1,0,0,0,1
1100000000,1,114.86,7,644.0,439,8,151.05,131,3.0,2.0,1,0,0,1,0,0,0,1
300000000,0,59.89,19,2252.0,1895,17,79.43,553,3.0,2.0,0,1,0,0,1,0,0,1
185000000,1,59.94,5,212.0,263,2,82.83,158,3.0,1.0,0,1,0,0,1,1,0,0
507000000,1,59.9,11,684.0,580,13,79.71,104,3.0,2.0,0,1,0,0,1,0,0,1
660000000,1,114.83,24,535.0,649,6,142.15,46,4.0,2.0,0,1,0,0,1,0,0,1
197000000,1,38.64,8,840.0,840,5,50.4,300,2.0,1.0,0,1,1,0,0,0,0,1
405000000,1,114.88,13,730.0,845,8,139.17,204,4.0,2.0,0,1,0,0,1,0,0,1
600000000,0,119.25,11,4515.0,2637,30,144.25,340,4.0,2.0,0,1,0,0,1,0,0,1
730000000,1,59.99,13,4418.0,2603,37,82.13,530,3.0,2.0,1,0,0,1,0,0,0,1
560000000,1,84.92,5,4890.0,3293,51,113.19,356,3.0,2.0,1,0,0,1,0,0,0,1
640000000,1,84.46,7,1299.0,1080,8,111.96,150,3.0,2.0,0,1,1,0,0,1,0,0
450000000,1,84.87,9,2990.0,2182,22,107.62,981,3.0,2.0,0,1,0,0,1,0,0,1
500000000,1,84.78,19,638.0,638,4,112.16,264,3.0,2.0,1,0,0,1,0,0,0,1
345000000,0,84.9819,7,1449.0,1256,16,109.81,237,3.0,2.0,0,1,0,0,1,0,0,1
210000000,0,84.88,25,2169.0,2181,15,106.48,694,3.0,2.0,0,1,1,0,0,0,0,1
141700000,0,143.51,9,505.0,505,4,166.14,90,4.0,2.0,0,1,0,0,1,0,0,1
337000000,0,59.9038,13,1977.0,1609,18,84.55,194,3.0,2.0,0,1,0,0,1,0,0,1
238000000,1,59.34,9,3146.0,2810,25,76.73,770,3.0,1.0,0,1,0,0,1,1,0,0
545000000,1,84.97,6,470.0,367,6,106.66,1,3.0,2.0,0,1,0,0,1,0,0,1
326000000,0,85.0,4,1578.0,922,9,108.06,150,3.0,2.0,0,1,0,0,1,0,0,1
345000000,0,132.248,9,1162.0,690,14,164.57,108,4.0,2.0,0,1,0,1,0,0,0,1
149000000,0,84.99,3,377.0,464,6,106.85,87,3.0,2.0,0,1,0,0,1,0,0,1
416500000,1,59.94,10,4329.0,5150,42,85.9,864,3.0,1.0,0,1,0,0,1,1,0,0
170000000,0,84.9585,14,808.0,710,9,107.85,110,3.0,2.0,0,1,0,0,1,0,0,1
810000000,1,84.78,19,787.0,834,10,107.16,243,3.0,2.0,1,0,0,1,0,0,0,1
333000000,1,84.962,3,142.0,136,1,105.7,62,3.0,2.0,0,1,0,0,1,0,0,1
233000000,0,84.8598,22,1309.0,1048,11,112.25,567,3.0,2.0,0,1,0,0,1,0,0,1
270000000,1,84.66,6,771.0,783,8,101.99,378,3.0,2.0,0,1,0,0,1,0,0,1
800000000,1,121.04,1,453.0,648,9,143.74,264,4.0,2.0,1,0,0,1,0,0,1,0
595000000,0,126.9004,25,4599.0,2752,14,166.87,384,4.0,2.0,0,1,0,0,1,0,0,1
158000000,0,59.73,17,1070.0,1070,14,75.74,490,2.0,1.0,1,0,0,1,0,0,0,1
90000000,0,79.8,23,2169.0,2181,15,100.11,125,3.0,1.0,0,1,1,0,0,1,0,0
1130200000,1,124.62,5,616.0,299,6,158.32,72,4.0,2.0,0,1,0,0,1,0,0,1
480000000,1,84.46,8,912.0,912,8,107.46,72,3.0,1.0,1,0,0,0,1,1,0,0
283000000,0,84.98,1,714.0,705,5,106.6,324,3.0,2.0,0,1,0,0,1,0,0,1
508000000,0,125.8,9,616.0,299,2,159.61,130,4.0,2.0,0,1,0,0,1,0,0,1
353500000,1,59.985,5,433.0,349,8,76.77,86,3.0,1.0,0,1,0,0,1,0,0,1
85000000,0,57.18,1,75.0,119,1,74.44,20,2.0,1.0,0,1,0,0,1,0,0,1
539000000,1,50.02,12,250.0,237,3,64.17,2,2.0,1.0,0,1,0,0,1,0,0,1
830000000,1,84.91,14,1025.0,991,8,109.07,690,3.0,2.0,0,1,0,0,1,0,0,1
1153000000,1,76.79,11,5000.0,4424,28,101.52,13,3.0,1.0,1,0,0,1,0,1,0,0
715000000,1,59.25,11,1920.0,1511,18,79.61,554,3.0,2.0,0,1,0,0,1,0,0,1
597000000,1,114.24,10,593.0,363,5,135.49,206,4.0,2.0,1,0,0,1,0,0,0,1
413000000,0,109.5492,17,1213.0,840,6,143.89,72,3.0,2.0,0,1,0,0,1,0,0,1
84000000,0,40.13,1,84.0,700,16,45.96,1,2.0,1.0,0,1,0,0,1,0,0,1
1090000000,1,114.96,13,2173.0,2036,19,142.63,509,4.0,2.0,1,0,0,1,0,0,0,1
157790000,0,101.86,3,1556.0,1102,17,130.75,30,3.0,2.0,1,0,0,1,0,0,0,1
780000000,1,59.88,17,4900.0,3696,46,84.7,740,3.0,2.0,1,0,0,1,0,0,0,1
210000000,1,49.77,12,2450.0,2462,16,72.73,4,3.0,1.0,0,1,0,1,0,1,0,0
287000000,1,60.0,8,659.0,579,8,78.35,131,3.0,1.0,0,1,0,0,1,0,0,1
485000000,1,84.63,5,264.0,236,2,107.8,127,3.0,2.0,0,1,0,0,1,0,0,1
400000000,0,59.69,17,9063.0,5239,48,83.38,236,3.0,2.0,0,1,0,0,1,0,0,1
172000000,0,78.11,25,2169.0,2181,15,97.99,250,3.0,1.0,0,1,1,0,0,1,0,0
227000000,1,65.37,12,282.0,414,3,87.91,192,3.0,1.0,0,1,0,0,1,1,0,0
275000000,0,59.99,17,481.0,799,6,79.59,494,3.0,1.0,1,0,0,1,0,0,0,1
198000000,1,51.48,8,2455.0,3930,32,72.81,1050,2.0,1.0,1,0,0,1,0,1,0,0
298000000,1,59.7,9,1204.0,712,12,77.28,125,3.0,1.0,0,1,0,0,1,0,0,1
255000000,0,79.6089,4,1058.0,1028,13,101.09,254,4.0,2.0,0,1,0,0,1,0,0,1
165000000,0,76.56,14,1721.0,1374,17,97.89,286,3.0,1.0,0,1,0,0,1,0,0,1
627000000,1,114.752,7,2733.0,2197,30,140.05,511,4.0,2.0,0,1,0,0,1,0,0,1
560000000,1,119.82,8,243.0,123,2,149.65,34,4.0,2.0,0,1,0,0,1,0,0,1
304000000,0,84.815,47,1198.0,648,3,111.37,45,3.0,2.0,0,1,0,0,1,0,1,0
290000000,1,68.99,7,994.0,3315,21,94.01,1140,3.0,1.0,1,0,0,1,0,1,0,0
300000000,1,59.25,1,981.0,1550,12,75.2,240,2.0,1.0,1,0,0,1,0,1,0,0
766120000,1,84.97200000000002,10,836.0,680,15,113.85,80,3.0,2.0,0,1,0,0,1,0,0,1
580000000,1,125.4,3,1152.0,1152,12,145.4,420,4.0,2.0,0,1,0,0,1,0,0,1
132000000,0,84.044,1,115.0,110,1,105.74,102,3.0,2.0,0,1,0,0,1,0,0,1
81500000,0,84.98,5,209.0,355,3,104.0,49,3.0,2.0,0,1,0,0,1,0,0,1
428000000,1,66.87,12,654.0,768,10,93.1,220,3.0,1.0,0,1,0,0,1,1,0,0
187660000,0,84.85,6,1180.0,761,17,109.99,142,3.0,2.0,0,1,0,1,0,0,0,1
76750000,0,59.94,1,314.0,480,3,76.03,149,3.0,1.0,0,1,0,0,1,0,0,1
420000000,1,84.91,5,181.0,170,2,103.48,22,3.0,2.0,0,1,0,0,1,0,0,1
560000000,1,80.2422,12,729.0,734,7,100.34,165,3.0,2.0,0,1,0,0,1,0,0,1
700000000,0,100.945,14,4599.0,2752,14,133.82,282,3.0,2.0,0,1,0,0,1,0,0,1
302000000,0,59.895,7,1497.0,1280,11,84.64,192,3.0,1.0,0,1,0,0,1,0,0,1
135000000,1,59.91,5,208.0,205,2,79.48,115,3.0,1.0,0,1,0,0,1,1,0,0
570000000,1,114.72,10,815.0,700,10,140.6,189,4.0,2.0,0,1,0,0,1,0,0,1
230000000,1,59.87,1,287.0,272,4,81.02,120,3.0,1.0,0,1,0,0,1,0,0,1
100000000,0,49.94,7,1418.0,4056,26,68.73,990,2.0,1.0,0,1,0,0,1,1,0,0
189000000,0,84.9902,16,4697.0,3462,49,111.19,0,3.0,2.0,0,1,0,0,1,0,0,1
755600000,0,144.06,13,832.0,299,2,185.41,152,3.0,2.0,0,1,0,0,1,0,0,1
360000000,0,111.74,11,3776.0,3382,35,136.38,348,4.0,2.0,0,1,0,0,1,0,0,1
264000000,1,59.99,4,1177.0,1074,16,82.87,514,3.0,2.0,0,1,0,0,1,0,0,1
275000000,1,59.84,10,1762.0,1495,18,81.73,654,3.0,1.0,0,1,0,0,1,0,0,1
1200000000,1,147.26,4,485.0,384,6,176.05,112,4.0,2.0,0,1,0,0,1,0,0,1
180000000,0,80.8949,1,340.0,294,2,108.59,196,3.0,2.0,0,1,0,0,1,0,0,1
475000000,1,72.85,10,3012.0,2938,16,99.67,521,3.0,1.0,0,1,0,0,1,1,0,0
260000000,1,33.18,15,1753.0,1753,11,46.73,536,2.0,1.0,1,0,0,1,0,1,0,0
163000000,0,59.6,8,756.0,842,8,80.0,398,3.0,1.0,1,0,0,1,0,0,0,1
240000000,0,116.24,6,970.0,874,10,141.49,126,4.0,2.0,0,1,0,0,1,0,0,1
325000000,1,59.22,12,2455.0,3930,32,78.87,1260,3.0,1.0,1,0,0,1,0,1,0,0
456000000,1,84.57,16,880.0,880,6,107.25,280,3.0,2.0,0,1,0,0,1,0,0,1
238000000,0,76.6135,16,1367.0,935,9,98.8,46,3.0,2.0,0,1,0,0,1,0,0,1
800000000,1,89.844,6,207.0,216,3,117.07,84,3.0,2.0,1,0,0,1,0,0,0,1
201000000,1,59.86,8,294.0,237,3,86.65,99,3.0,1.0,0,1,0,0,1,1,0,0
414000000,1,84.97,2,330.0,660,5,100.62,360,3.0,2.0,1,0,0,1,0,0,0,1
560000000,1,59.25,1,912.0,912,8,76.96,330,2.0,1.0,1,0,0,0,1,1,0,0
229500000,0,83.52,9,420.0,410,4,101.41,354,3.0,2.0,0,1,0,0,1,0,0,1
444000000,0,84.7841,27,2446.0,1149,9,128.83,87,3.0,2.0,0,1,0,0,1,0,0,1
250000000,1,49.94,13,1999.0,2856,32,72.95,360,2.0,1.0,1,0,0,1,0,1,0,0
556000000,1,84.99,4,474.0,415,8,106.15,15,3.0,2.0,0,1,0,0,1,0,0,1
1360000000,1,134.71,5,975.0,650,8,158.71,300,4.0,2.0,1,0,0,1,0,0,0,1
565000000,1,84.99,6,1267.0,1230,22,114.78,182,3.0,2.0,0,1,0,0,1,0,0,1
412000000,1,84.95,6,856.0,745,9,107.01,186,3.0,2.0,0,1,0,0,1,0,0,1
370000000,1,84.97,8,206.0,194,2,103.85,89,3.0,2.0,0,1,0,0,1,0,0,1
895000000,1,89.844,8,207.0,216,3,117.07,84,3.0,2.0,1,0,0,1,0,0,0,1
305000000,1,59.97,7,1855.0,1605,25,79.62,130,3.0,2.0,0,1,0,0,1,0,0,1
348000000,1,84.93,11,205.0,182,2,105.52,108,3.0,2.0,0,1,0,0,1,0,0,1
440000000,0,100.945,17,1405.0,998,6,135.52,282,3.0,2.0,0,1,0,0,1,0,0,1
80000000,0,41.85,8,551.0,1484,14,57.11,836,2.0,1.0,0,1,0,0,1,1,0,0
980000000,1,118.31,7,1010.0,895,15,146.01,29,4.0,2.0,0,1,0,0,1,0,0,1
151000000,0,57.0,4,522.0,672,20,63.24,55,2.0,1.0,0,1,0,0,1,0,0,1
505000000,1,84.7,5,267.0,252,4,111.58,15,3.0,2.0,0,1,0,0,1,0,0,1
643400000,0,171.484,4,1198.0,648,3,221.0,46,4.0,3.0,0,1,0,0,1,0,1,0
381000000,0,124.5622,19,1875.0,1627,13,146.75,200,4.0,2.0,0,1,0,0,1,0,0,1
382000000,1,39.53,15,1753.0,1753,11,56.4,640,2.0,1.0,1,0,0,1,0,1,0,0
400000000,1,84.53,10,631.0,553,10,110.77,112,3.0,2.0,1,0,0,1,0,0,0,1
630000000,1,59.7754,15,1971.0,1559,22,82.99,156,3.0,2.0,0,1,0,0,1,0,0,1
197000000,0,118.51,24,1035.0,1016,11,143.16,100,4.0,2.0,0,1,0,0,1,0,0,1
678000000,1,114.926,12,588.0,528,12,140.36,90,4.0,2.0,0,1,0,0,1,0,0,1
710000000,0,127.489,6,1405.0,998,6,170.24,288,4.0,2.0,0,1,0,0,1,0,0,1
336000000,1,84.98,27,1525.0,1281,11,109.36,441,3.0,2.0,0,1,0,0,1,0,0,1
490000000,1,59.983,15,2185.0,1622,22,79.65,328,3.0,2.0,0,1,0,0,1,0,0,1
90000000,0,84.94,4,367.0,418,2,105.69,200,3.0,2.0,0,1,0,0,1,0,0,1
